"occurrenceStatus.2";"geometry.2";"pred.2"
1;c(7.818485, 61.050159);0,859
1;c(7.815619, 61.027687);0,869
1;c(7.350644, 60.821654);0,853
1;c(7.332086, 60.842528);0,871
1;c(7.694181, 60.717229);0,845
1;c(7.631107, 60.691906);0,846
1;c(7.561162, 60.699704);0,848
1;c(7.637115, 60.701396);0,846
1;c(7.663895, 60.718278);0,844
1;c(7.649652, 60.708257);0,846
1;c(7.597627, 60.703682);0,847
1;c(7.933689, 60.818117);0,855
1;c(7.966652, 60.793683);0,834
1;c(8.128565, 60.852295);0,865
1;c(7.98698, 60.818979);0,834
1;c(7.948659, 60.810154);0,855
1;c(7.897205, 60.809742);0,854
1;c(5.613761, 58.910292);0,591
1;c(15.946697, 69.256853);0,782
1;c(14.502886, 68.778917);0,805
1;c(13.008807, 67.902071);0,836
1;c(15.573688, 67.092367);0,824
1;c(14.093163, 66.974197);0,824
1;c(13.174584, 66.387483);0,837
1;c(12.533937, 66.073446);0,774
1;c(7.213074, 58.039466);0,531
1;c(9.67053109888694, 59.0902160930799);0,45
1;c(10.3204, 60.066);0,466
1;c(10.6168162395035, 60.2764715158458);0,596
1;c(12.1128, 60.104);0,518
1;c(8.66621968649659, 61.0404822348033);0,821
1;c(10.6159169207095, 60.2584707993265);0,596
1;c(12.75848, 59.91504);0,488
1;c(13.42675, 55.67814);0,292
1;c(15.69558, 57.15346);0,417
1;c(15.57504, 57.41044);0,488
1;c(15.77203, 56.42049);0,218
1;c(15.41085, 57.15643);0,423
1;c(16.60415, 62.39374);0,646
1;c(16.17552, 58.67635);0,47
1;c(15.54566, 56.73434);0,38
1;c(13.3477, 55.72532);0,319
1;c(14.39334, 56.00235);0,295
1;c(12.53112, 56.26789);0,5
0;c(25.336225, 60.414103);0,531
0;c(25.453164, 60.244952);0,531
0;c(25.4149, 60.289386);0,531
0;c(23.845484, 60.620649);0,531
0;c(26.065145, 60.313505);0,531
0;c(25.181479, 60.259462);0,531
0;c(14.72227, 56.47059);0,276
0;c(16.06888, 57.62445);0,456
0;c(14.42914, 57.81728);0,447
0;c(16.08379, 57.38378);0,441
0;c(18.6105, 59.9998);0,377
0;c(18.20601, 59.77832);0,338
0;c(16.18647, 57.82618);0,39
0;c(14.38092, 59.04851);0,317
0;c(18.40455, 60.31219);0,347
0;c(15.65974, 56.9871);0,403
0;c(15.68538, 56.40741);0,177
0;c(25.158383, 60.34892);0,531
0;c(14.02037, 57.48468);0,283
0;c(14.42914, 57.81728);0,447
0;c(12.18666, 59.28866);0,295
0;c(15.74396, 59.98296);0,651
0;c(18.28354, 59.82354);0,299
0;c(14.94045, 57.84889);0,405
0;c(13.86266, 57.56483);0,25
0;c(15.41758, 57.56188);0,442
0;c(17.69059, 62.51763);0,567
0;c(14.77229, 59.41623);0,354
0;c(14.72219, 56.47054);0,276
0;c(14.94109, 57.96293);0,323
0;c(14.72969, 57.63087);0,316
0;c(13.82416, 56.93327);0,268
0;c(14.991, 57.22654);0,352
0;c(15.31299, 57.69825);0,447
0;c(12.84992, 59.8272);0,502
0;c(14.4915, 57.82284);0,442
0;c(14.86348, 56.53374);0,329
0;c(18.70537, 60.11247);0,322
0;c(14.4022, 57.22539);0,269
0;c(12.79334, 59.8768);0,501
0;c(15.29646, 59.34992);0,519
0;c(15.32579, 57.61928);0,429
0;c(15.96454, 59.98068);0,612
0;c(13.93709, 57.94687);0,307
0;c(25.22347, 60.484465);0,531
0;c(14.61456, 57.973);0,341
0;c(18.63302, 60.14376);0,531
0;c(14.7225, 57.15872);0,354
0;c(14.47048, 57.68634);0,425
0;c(15.063, 58.56768);0,279
0;c(15.24834, 59.89334);0,492
0;c(14.88978, 57.68751);0,377
0;c(15.41601, 62.11867);0,474
0;c(14.15198, 56.96902);0,292
0;c(15.12182, 58.82481);0,411
0;c(14.44256, 57.78795);0,453
0;c(12.32074, 59.59471);0,527
0;c(15.66625, 58.93226);0,51
0;c(14.72227, 56.47059);0,276
0;c(16.7522, 58.30868);0,382
0;c(16.08544, 57.38198);0,441
0;c(14.15198, 56.96902);0,292
0;c(14.26874, 57.48601);0,38
0;c(15.91417, 58.07642);0,393
0;c(14.86342, 56.53366);0,329
0;c(14.92038, 57.25013);0,365
0;c(14.88588, 57.86856);0,414
0;c(15.66367, 57.67583);0,523
0;c(15.51037, 57.5552);0,491
0;c(13.81548, 58.34372);0,283
0;c(15.67947, 56.50219);0,23
0;c(14.89979, 57.85848);0,414
0;c(14.15271, 56.96899);0,292
0;c(16.32426, 58.82454);0,463
0;c(13.88247, 57.47443);0,264
0;c(13.69649, 57.34724);0,269
0;c(17.61173, 59.62115);0,396
0;c(15.66367, 57.67583);0,523
0;c(18.88819, 59.89775);0,301
0;c(16.10353, 57.76804);0,418
0;c(14.04438, 57.85039);0,309
0;c(14.72973, 57.6309);0,316
0;c(14.24512, 56.82562);0,344
0;c(15.80483, 58.5876);0,433
0;c(6.086068, 58.98104);0,62
0;c(25.232253, 60.32299);0,531
0;c(25.280666, 60.265242);0,531
0;c(25.457031, 60.357178);0,531
0;c(11.25643, 58.55245);0,257
0;c(12.88649, 60.46269);0,71
0;c(16.70742, 61.60578);0,536
0;c(14.25278, 57.432);0,361
0;c(14.73031, 58.13569);0,347
0;c(16.74809, 59.35733);0,536
0;c(18.70537, 60.11247);0,322
0;c(14.96631, 57.95327);0,375
0;c(14.85394, 57.87252);0,399
0;c(14.9876, 57.84);0,391
0;c(16.08544, 57.38198);0,441
0;c(15.44461, 58.31698);0,361
0;c(18.53413, 60.25089);0,31
0;c(17.61173, 59.62115);0,396
0;c(17.61173, 59.62115);0,396
0;c(15.696, 58.86047);0,459
0;c(15.26689, 58.09177);0,359
0;c(14.72973, 57.6309);0,316
0;c(16.26199, 56.87052);0,272
0;c(13.61969, 63.26518);0,463
0;c(15.651, 58.84875);0,463
0;c(15.49521, 56.59527);0,37
0;c(18.63302, 60.14376);0,531
0;c(12.41029, 59.53615);0,47
0;c(18.0475, 60.30247);0,453
0;c(14.52456, 57.84627);0,41
0;c(18.70537, 60.11247);0,322
0;c(14.61713, 56.92312);0,314
0;c(13.82504, 56.93378);0,268
0;c(15.15287, 58.08797);0,353
0;c(14.76737, 57.58371);0,35
0;c(13.9002, 57.88232);0,295
0;c(15.30688, 57.71663);0,445
0;c(15.97164, 57.58511);0,452
0;c(11.31906, 58.37732);0,22
0;c(18.40606, 60.4347);0,413
0;c(17.61173, 59.62115);0,396
0;c(15.09471, 58.14159);0,361
0;c(12.70849, 60.02035);0,496
0;c(15.06673, 58.57655);0,279
0;c(13.81548, 58.34372);0,283
0;c(15.26202, 58.13551);0,354
0;c(15.08676, 57.18537);0,314
0;c(14.21915, 57.70632);0,473
0;c(13.86269, 57.5648);0,25
0;c(14.5696, 57.66803);0,388
0;c(14.61456, 57.973);0,341
0;c(14.3595, 57.51228);0,348
0;c(16.12436, 57.84341);0,41
0;c(14.72219, 56.47054);0,276
0;c(14.72227, 56.47059);0,276
0;c(15.69306, 61.50316);0,584
0;c(16.17171, 57.3638);0,418
0;c(16.69373, 59.32828);0,452
0;c(14.57168, 57.65008);0,385
0;c(14.727, 58.16365);0,347
0;c(15.696, 58.86047);0,459
0;c(14.39893, 57.6274);0,373
0;c(15.74985, 57.22244);0,43
0;c(15.45562, 57.69966);0,447
0;c(15.26356, 58.98196);0,401
0;c(12.84959, 59.82688);0,502
0;c(14.65042, 56.25034);0,212
0;c(18.50261, 60.26215);0,31
0;c(14.64188, 57.85672);0,466
0;c(16.66593, 58.39093);0,465
0;c(15.21648, 57.45088);0,374
0;c(14.58026, 57.56724);0,339
0;c(14.73031, 58.13569);0,347
0;c(11.19123, 58.7493);0,414
0;c(14.64263, 57.57892);0,373
0;c(13.71002, 57.45733);0,257
0;c(15.24213, 58.09221);0,362
0;c(14.57168, 57.65008);0,385
0;c(15.62095, 57.49255);0,477
0;c(14.64198, 57.57847);0,373
0;c(14.89332, 58.95761);0,389
0;c(16.48364, 59.91264);0,627
0;c(16.15312, 57.50662);0,435
0;c(15.66277, 58.93404);0,51
0;c(17.61173, 59.62115);0,396
0;c(25.397706, 60.271225);0,531
0;c(14.05805, 59.39868);0,364
0;c(16.10844, 57.34781);0,42
0;c(15.74191, 57.02758);0,395
0;c(15.41758, 57.56188);0,442
0;c(16.67611, 58.38749);0,456
0;c(14.72264, 57.1587);0,354
0;c(17.61173, 59.62115);0,396
0;c(15.26273, 58.0958);0,359
0;c(15.44121, 61.69985);0,614
0;c(14.62046, 58.00529);0,345
0;c(14.65339, 57.97478);0,346
0;c(13.74553, 58.2553);0,2
0;c(15.85876, 62.26359);0,54
0;c(13.70609, 58.24077);0,242
0;c(15.77211, 56.42053);0,218
0;c(15.22291, 58.06638);0,351
0;c(18.11172, 59.77544);0,345
0;c(14.37231, 62.47879);0,472
0;c(14.46102, 57.42899);0,298
0;c(14.69883, 58.09394);0,35
0;c(15.569, 59.64684);0,657
0;c(13.88262, 57.4748);0,264
0;c(14.28416, 57.51676);0,396
0;c(15.97164, 57.58511);0,452
0;c(14.53607, 57.66501);0,438
0;c(14.50521, 57.62071);0,411
0;c(17.61173, 59.62115);0,396
0;c(18.81806, 60.10649);0,326
0;c(16.64687, 58.44614);0,531
0;c(15.91461, 58.07593);0,393
0;c(14.46196, 57.80881);0,442
0;c(16.74113, 58.16428);0,392
0;c(14.49083, 57.69697);0,425
0;c(18.41734, 62.89809);0,57
0;c(15.54777, 58.23711);0,35
0;c(13.82504, 56.93378);0,268
0;c(15.61959, 58.89);0,479
0;c(18.29103, 59.82586);0,299
0;c(14.38092, 59.04851);0,317
0;c(15.17758, 59.06393);0,475
0;c(14.53599, 57.66499);0,438
0;c(16.02299, 58.63769);0,437
0;c(18.40623, 62.87459);0,59
0;c(14.55899, 63.26888);0,477
0;c(15.54371, 57.96712);0,401
0;c(14.07931, 57.6816);0,342
0;c(14.90201, 59.47279);0,418
0;c(18.07448, 59.48446);0,281
0;c(15.79466, 56.84082);0,379
0;c(14.72321, 57.88731);0,391
0;c(18.6105, 59.9998);0,377
0;c(14.55331, 63.07358);0,545
0;c(14.57912, 57.65772);0,385
0;c(14.55899, 63.26888);0,477
0;c(15.74668, 57.13714);0,422
0;c(14.49083, 57.69697);0,425
0;c(14.88588, 57.86856);0,414
0;c(18.42548, 60.20173);0,348
0;c(17.54748, 62.53108);0,517
0;c(13.39092, 55.65152);0,331
0;c(14.15756, 57.22714);0,266
0;c(16.51593, 62.06732);0,506
0;c(14.99567, 57.91885);0,375
0;c(14.44256, 57.78795);0,453
0;c(15.60225, 58.88908);0,479
0;c(15.17265, 62.96752);0,541
0;c(15.66367, 57.67583);0,523
0;c(13.39092, 55.65152);0,331
0;c(18.63172, 59.70536);0,295
0;c(14.72321, 57.88731);0,391
0;c(15.69, 57.8258);0,466
0;c(14.42465, 55.99423);0,531
0;c(15.41928, 57.62854);0,459
0;c(13.75032, 58.4576);0,426
0;c(14.02035, 57.48454);0,283
0;c(14.76078, 57.58231);0,315
0;c(12.79334, 59.8768);0,501
0;c(14.0829, 57.67849);0,342
0;c(18.11172, 59.77544);0,345
0;c(17.65833, 62.43901);0,576
0;c(14.42914, 57.81728);0,447
0;c(14.50521, 57.62071);0,411
0;c(14.65214, 57.8559);0,466
0;c(16.01048, 61.57346);0,507
0;c(16.06721, 57.62446);0,456
0;c(14.96213, 58.24202);0,339
0;c(14.42465, 55.99423);0,531
0;c(14.44256, 57.78795);0,453
0;c(15.3438, 59.09359);0,51
0;c(14.2683, 57.48571);0,38
0;c(17.4871, 63.00758);0,508
0;c(15.47558, 58.28641);0,368
0;c(14.59954, 57.87035);0,468
0;c(14.8538, 57.87297);0,399
0;c(13.71006, 57.45731);0,257
0;c(14.94109, 57.96293);0,323
0;c(13.61969, 63.26518);0,463
0;c(15.69, 57.8258);0,466
0;c(16.70223, 58.56922);0,394
0;c(18.74352, 59.97795);0,348
0;c(15.14293, 57.689);0,412
0;c(15.80483, 58.5876);0,433
0;c(14.9876, 57.84);0,391
0;c(14.50521, 57.62071);0,411
0;c(15.79466, 56.84082);0,379
0;c(15.79952, 57.19731);0,407
0;c(14.25278, 57.432);0,361
0;c(15.09471, 58.14159);0,361
0;c(14.21915, 57.70632);0,473
0;c(15.47259, 59.30494);0,527
0;c(15.82518, 59.00459);0,542
0;c(16.16167, 57.35665);0,439
0;c(14.04399, 57.85081);0,309
0;c(18.63302, 60.14376);0,531
0;c(15.42837, 58.06107);0,422
0;c(16.71414, 58.27445);0,372
0;c(16.11176, 57.3478);0,42
0;c(12.83479, 59.83283);0,502
0;c(15.74191, 57.02758);0,395
0;c(15.11832, 57.70635);0,387
0;c(16.08544, 57.38198);0,441
0;c(14.92519, 57.83602);0,405
0;c(14.16058, 57.48106);0,374
0;c(16.27385, 58.59887);0,437
0;c(14.93967, 57.84832);0,405
0;c(14.46554, 60.47337);0,734
0;c(15.23586, 58.0816);0,351
0;c(15.43848, 56.7379);0,397
0;c(15.9523, 58.82272);0,503
0;c(15.34162, 57.82629);0,436
0;c(14.61626, 57.92529);0,359
0;c(16.11448, 59.73295);0,559
0;c(14.96213, 58.24202);0,339
0;c(15.27513, 58.18566);0,355
0;c(15.03091, 57.79291);0,366
0;c(15.47558, 58.28641);0,368
0;c(15.54323, 57.86441);0,439
0;c(15.65974, 56.9871);0,403
0;c(14.2197, 57.70674);0,473
0;c(15.74668, 57.13714);0,422
0;c(14.90028, 57.85818);0,414
0;c(16.08379, 57.38378);0,441
0;c(14.49083, 57.69697);0,425
0;c(11.31906, 58.37732);0,22
0;c(12.82263, 60.04812);0,527
0;c(14.53607, 57.66501);0,438
0;c(11.18101, 58.74692);0,414
0;c(14.61656, 56.92275);0,314
0;c(14.99613, 57.91929);0,375
0;c(14.42465, 55.99423);0,531
0;c(15.31299, 57.69825);0,447
0;c(15.0531, 59.0639);0,435
0;c(15.96454, 59.98068);0,612
0;c(12.61554, 56.79117);0,531
0;c(13.69649, 57.34724);0,269
0;c(14.42914, 57.81728);0,447
0;c(15.22679, 61.65796);0,594
0;c(18.70537, 60.11247);0,322
0;c(13.86269, 57.5648);0,25
0;c(14.50925, 57.64794);0,438
0;c(15.9588, 57.71443);0,445
0;c(15.36563, 58.28436);0,364
0;c(15.77086, 57.75402);0,473
0;c(15.08573, 57.91714);0,363
0;c(14.90007, 57.86277);0,414
0;c(16.42638, 58.85413);0,45
0;c(12.80768, 59.91499);0,501
0;c(18.74258, 59.98031);0,348
0;c(14.49098, 57.69687);0,425
0;c(14.86626, 58.1752);0,352
0;c(15.67947, 56.50219);0,23
0;c(15.46662, 57.75933);0,439
0;c(15.41758, 57.56188);0,442
0;c(17.61173, 59.62115);0,396
0;c(15.45562, 57.69966);0,447
0;c(14.72973, 57.6309);0,316
0;c(14.5696, 57.66803);0,388
0;c(14.72219, 56.47054);0,276
0;c(14.24429, 56.82597);0,344
0;c(18.8507, 59.80063);0,309
0;c(14.78057, 58.06791);0,352
0;c(15.97164, 57.58511);0,452
0;c(13.80973, 58.03972);0,273
0;c(14.24978, 59.72982);0,527
0;c(15.53702, 58.80368);0,418
0;c(11.34052, 58.43646);0,228
0;c(14.72227, 56.47059);0,276
0;c(17.61173, 59.62115);0,396
0;c(15.36563, 58.28436);0,364
0;c(14.50536, 57.70654);0,389
0;c(14.44274, 57.7878);0,453
0;c(14.55936, 57.90457);0,39
0;c(14.61595, 57.92482);0,359
0;c(11.23783, 58.41377);0,234
0;c(14.52495, 57.84615);0,41
0;c(13.71002, 57.45733);0,257
0;c(15.9523, 58.82272);0,503
0;c(14.35942, 57.51223);0,348
0;c(15.03099, 57.79295);0,366
0;c(15.41928, 57.62854);0,459
0;c(15.11832, 57.70635);0,387
0;c(14.2197, 57.70674);0,473
0;c(14.91056, 59.47244);0,418
0;c(14.52495, 57.84615);0,41
0;c(16.52183, 56.74218);0,206
0;c(15.56372, 57.56817);0,514
0;c(14.4915, 57.82284);0,442
0;c(16.89216, 58.9552);0,361
0;c(15.56372, 57.56817);0,514
0;c(16.77134, 58.52024);0,364
0;c(14.24521, 56.82567);0,344
0;c(16.06721, 57.62446);0,456
0;c(14.99404, 57.63833);0,396
0;c(14.64188, 57.85672);0,466
0;c(14.42914, 57.81728);0,447
0;c(11.25283, 58.40141);0,216
0;c(16.28547, 61.06444);0,745
0;c(15.45515, 57.03051);0,44
0;c(12.82263, 60.04812);0,527
0;c(14.2683, 57.48571);0,38
0;c(16.26199, 56.87052);0,272
0;c(14.94072, 57.96255);0,323
0;c(14.13952, 63.35378);0,454
0;c(15.51037, 57.5552);0,491
0;c(13.82504, 56.93378);0,268
0;c(15.78658, 56.62978);0,269
0;c(14.9878, 57.84023);0,391
0;c(14.379, 57.13729);0,298
0;c(14.90028, 57.85818);0,414
0;c(15.62095, 57.49255);0,477
0;c(14.60967, 57.97376);0,341
0;c(15.3254, 57.61938);0,429
0;c(14.08327, 57.67819);0,342
0;c(16.74052, 58.17123);0,378
0;c(15.40073, 58.0921);0,386
0;c(15.3254, 57.61938);0,429
0;c(15.43848, 56.7379);0,397
0;c(15.78751, 57.59526);0,455
0;c(14.72219, 56.47054);0,276
0;c(14.65225, 57.85558);0,466
0;c(15.693, 57.40738);0,514
0;c(14.72219, 56.47054);0,276
0;c(15.43807, 61.66703);0,614
0;c(14.02035, 57.48454);0,283
0;c(14.92563, 57.83532);0,405
0;c(14.92519, 57.83602);0,405
0;c(14.61713, 56.92312);0,314
0;c(14.65042, 56.25034);0,212
0;c(15.96454, 59.98068);0,612
0;c(15.77086, 57.75402);0,473
0;c(13.96794, 63.38712);0,47
0;c(14.53607, 57.66501);0,438
0;c(16.26199, 56.87052);0,272
0;c(14.9915, 57.22695);0,352
0;c(14.2197, 57.70674);0,473
0;c(15.58078, 58.67018);0,416
0;c(14.95325, 59.40883);0,361
0;c(15.00057, 58.69685);0,37
0;c(12.43732, 59.52769);0,365
0;c(15.66367, 57.67583);0,523
0;c(15.80555, 57.88016);0,355
0;c(15.45562, 57.69966);0,447
0;c(14.57359, 57.75081);0,309
0;c(16.04165, 58.4316);0,409
0;c(15.26689, 58.09177);0,359
0;c(14.42465, 55.99423);0,531
0;c(15.78077, 58.34637);0,398
0;c(14.72227, 56.47059);0,276
0;c(14.55936, 57.90457);0,39
0;c(15.67947, 56.50219);0,23
0;c(15.50156, 57.98739);0,394
0;c(18.76414, 60.05461);0,333
0;c(16.23151, 57.50459);0,425
0;c(14.9915, 57.22695);0,352
0;c(14.26874, 57.48601);0,38
0;c(14.56778, 57.66621);0,385
0;c(14.88534, 57.78794);0,366
0;c(15.77326, 56.96114);0,385
0;c(15.19569, 57.90783);0,391
0;c(15.27731, 57.80671);0,406
0;c(14.05805, 59.39868);0,364
0;c(14.92038, 57.25013);0,365
0;c(16.08213, 57.38288);0,444
0;c(14.88978, 57.68751);0,377
0;c(17.61865, 62.51941);0,526
0;c(15.36682, 59.40018);0,548
0;c(12.63461, 60.35992);0,643
0;c(14.46102, 57.42899);0,298
0;c(14.02037, 57.48468);0,283
0;c(14.08327, 57.67819);0,342
0;c(16.5704, 62.05108);0,491
0;c(14.89801, 57.86206);0,414
0;c(15.14293, 57.689);0,412
0;c(15.12832, 57.67437);0,412
0;c(13.20662, 63.34279);0,544
0;c(16.11922, 56.85659);0,323
0;c(13.86266, 57.56483);0,25
0;c(14.72969, 57.63087);0,316
0;c(14.86253, 56.5335);0,329
0;c(13.88262, 57.4748);0,264
0;c(15.78077, 58.34637);0,398
0;c(15.41676, 57.56213);0,442
0;c(18.13969, 59.957);0,383
0;c(11.75028, 57.64768);0,572
0;c(15.30688, 57.71663);0,445
0;c(16.57312, 62.08162);0,491
0;c(14.17904, 56.65763);0,273
0;c(14.90028, 57.85818);0,414
0;c(18.23152, 60.29738);0,405
0;c(13.81445, 58.34313);0,283
0;c(15.8193, 57.85739);0,383
0;c(14.65413, 57.98172);0,346
0;c(18.70537, 60.11247);0,322
0;c(15.56307, 58.19563);0,348
0;c(15.06531, 58.13197);0,362
0;c(18.40623, 62.87459);0,59
0;c(15.78658, 56.62978);0,269
0;c(14.25089, 59.95289);0,477
0;c(14.92038, 57.25013);0,365
0;c(14.07931, 57.6816);0,342
0;c(14.26767, 59.70657);0,552
0;c(14.5696, 57.66803);0,388
0;c(18.74352, 59.97795);0,348
0;c(18.04601, 59.99813);0,424
0;c(12.09248, 59.73579);0,402
0;c(16.59072, 58.53937);0,416
0;c(15.51043, 57.55475);0,491
0;c(15.17265, 62.96752);0,541
0;c(12.69472, 56.37606);0,351
0;c(15.8193, 57.85739);0,383
0;c(18.74352, 59.97795);0,348
0;c(14.24432, 56.82516);0,344
0;c(14.16116, 57.48066);0,374
0;c(14.90028, 57.85818);0,414
0;c(14.04399, 57.85081);0,309
0;c(18.99031, 59.70835);0,33
0;c(14.65225, 57.85558);0,466
0;c(15.27513, 58.18566);0,355
0;c(16.4824, 61.72917);0,581
0;c(13.92351, 57.48841);0,262
0;c(15.09839, 58.14924);0,361
0;c(14.44274, 57.7878);0,453
0;c(14.50925, 57.64794);0,438
0;c(15.66367, 57.67583);0,523
0;c(15.78077, 58.34637);0,398
0;c(14.15271, 56.96899);0,292
0;c(14.86348, 56.53374);0,329
0;c(14.57045, 57.65917);0,385
0;c(12.69319, 60.1637);0,458
0;c(13.88262, 57.4748);0,264
0;c(15.14293, 57.689);0,412
0;c(12.41659, 59.52266);0,47
0;c(18.75731, 59.27223);0,348
0;c(14.88448, 59.46472);0,418
0;c(14.61595, 57.92482);0,359
0;c(14.7467, 58.20862);0,32
0;c(12.43397, 59.52581);0,365
0;c(13.20662, 63.34279);0,544
0;c(18.25159, 60.22736);0,448
0;c(17.61173, 59.62115);0,396
0;c(14.46139, 57.80915);0,442
0;c(17.61173, 59.62115);0,396
0;c(14.99404, 57.63833);0,396
0;c(15.02421, 57.59612);0,398
0;c(14.62039, 57.28845);0,301
0;c(14.61656, 56.92275);0,314
0;c(11.18101, 58.74692);0,414
0;c(13.82416, 56.93327);0,268
0;c(15.81993, 58.92856);0,546
0;c(15.3254, 57.61938);0,429
0;c(15.74668, 57.13714);0,422
0;c(15.56803, 57.55998);0,514
0;c(14.35368, 63.01986);0,536
0;c(11.34052, 58.43646);0,228
0;c(16.13256, 59.83622);0,605
0;c(14.64212, 57.85638);0,466
0;c(14.71987, 58.1107);0,354
0;c(14.65408, 57.68313);0,354
0;c(14.94072, 57.96255);0,323
0;c(14.44256, 57.78795);0,453
0;c(13.46329, 58.11595);0,319
0;c(14.46494, 57.78602);0,43
0;c(16.5572, 59.9167);0,597
0;c(14.76737, 57.58371);0,35
0;c(15.49521, 56.59527);0,37
0;c(15.79466, 56.84082);0,379
0;c(15.32579, 57.61928);0,429
0;c(14.42465, 55.99423);0,531
0;c(18.08863, 60.23721);0,46
0;c(14.66304, 57.92266);0,387
0;c(18.74352, 59.97795);0,348
0;c(15.1421, 57.68938);0,412
0;c(14.02035, 57.48454);0,283
0;c(15.16672, 57.22799);0,29
0;c(15.60467, 61.89556);0,518
0;c(14.991, 57.22654);0,352
0;c(14.46139, 57.80915);0,442
0;c(14.76869, 59.41883);0,379
0;c(14.61656, 56.92275);0,314
0;c(14.89801, 57.86206);0,414
0;c(15.32579, 57.61928);0,429
0;c(16.68186, 61.60173);0,536
0;c(18.40606, 60.4347);0,413
0;c(12.73953, 60.09203);0,611
0;c(18.02567, 60.17002);0,501
0;c(14.72227, 56.47059);0,276
0;c(12.69472, 56.37606);0,351
0;c(11.25475, 58.41699);0,531
0;c(15.03099, 57.79295);0,366
0;c(14.56787, 57.66601);0,385
0;c(12.40978, 59.53776);0,47
0;c(18.70537, 60.11247);0,322
0;c(15.77086, 57.75402);0,473
0;c(14.57045, 57.65917);0,385
0;c(15.1421, 57.68938);0,412
0;c(17.61173, 59.62115);0,396
0;c(15.43756, 58.34467);0,392
0;c(14.57045, 57.65917);0,385
0;c(16.49095, 58.1228);0,43
0;c(13.87687, 61.17553);0,593
0;c(14.02037, 57.48468);0,283
0;c(16.08544, 57.38198);0,441
0;c(17.15589, 60.64819);0,549
0;c(16.22961, 56.90655);0,295
0;c(14.44274, 57.7878);0,453
0;c(13.60067, 58.25609);0,226
0;c(14.72227, 56.47059);0,276
0;c(14.94045, 57.84889);0,405
0;c(14.28416, 57.51676);0,396
0;c(14.99613, 57.91929);0,375
0;c(14.07722, 57.55991);0,349
0;c(14.92519, 57.83602);0,405
0;c(14.88978, 57.68751);0,377
0;c(15.56803, 57.55998);0,514
0;c(14.76122, 57.58265);0,315
0;c(12.69319, 60.1637);0,458
0;c(15.67947, 56.50219);0,23
0;c(15.57897, 56.99981);0,42
0;c(18.53413, 60.25089);0,31
0;c(13.69639, 57.3475);0,269
0;c(14.25278, 57.432);0,361
0;c(14.727, 58.16365);0,347
0;c(15.01335, 58.18064);0,372
0;c(14.42967, 57.81744);0,447
0;c(15.14293, 57.689);0,412
0;c(16.27587, 58.59317);0,437
0;c(14.15756, 57.22714);0,266
0;c(14.76737, 57.58371);0,35
0;c(15.41676, 57.56213);0,442
0;c(14.72227, 56.47059);0,276
0;c(14.45212, 57.78401);0,453
0;c(15.76179, 58.30293);0,397
0;c(14.15756, 57.22714);0,266
0;c(12.67604, 62.44035);0,654
0;c(15.26689, 58.09177);0,359
0;c(15.41601, 62.11867);0,474
0;c(16.67611, 58.38749);0,456
0;c(15.56307, 58.19563);0,348
0;c(18.49878, 60.29146);0,303
0;c(16.08213, 57.38288);0,444
0;c(15.04703, 58.89528);0,37
0;c(15.40073, 58.0921);0,386
0;c(13.17464, 63.36371);0,544
0;c(16.06721, 57.62446);0,456
0;c(14.76078, 57.58231);0,315
0;c(14.60336, 63.33552);0,388
0;c(18.04601, 59.99813);0,424
0;c(15.38763, 57.18759);0,424
0;c(14.02037, 57.48468);0,283
0;c(16.10353, 57.76804);0,418
0;c(15.9523, 58.82272);0,503
0;c(14.66169, 58.12228);0,341
0;c(15.20516, 58.17303);0,368
0;c(15.18647, 57.52601);0,405
0;c(16.68671, 57.91079);0,391
0;c(14.73352, 57.61474);0,357
0;c(14.9876, 57.84);0,391
0;c(14.42914, 57.81728);0,447
0;c(14.24989, 59.72988);0,527
0;c(14.91623, 58.36494);0,392
0;c(14.61595, 57.92482);0,359
0;c(15.14941, 62.71494);0,498
0;c(16.23151, 57.50459);0,425
0;c(15.56691, 58.68433);0,416
0;c(14.15271, 56.96899);0,292
0;c(15.60225, 58.88908);0,479
0;c(14.99567, 57.91885);0,375
0;c(16.72931, 58.17096);0,378
0;c(11.21712, 58.83497);0,517
0;c(13.55691, 58.60025);0,156
0;c(15.651, 58.84875);0,463
0;c(15.74668, 57.13714);0,422
0;c(14.82867, 60.16736);0,719
0;c(15.66367, 57.67583);0,523
0;c(15.45562, 57.69966);0,447
0;c(18.07448, 59.48446);0,281
0;c(14.94072, 57.96255);0,323
0;c(17.61173, 59.62115);0,396
0;c(14.76787, 57.5836);0,35
0;c(14.62039, 57.28845);0,301
0;c(15.41758, 57.56188);0,442
0;c(14.3976, 57.25946);0,293
0;c(14.90028, 57.85818);0,414
0;c(14.76737, 57.58371);0,35
0;c(15.93032, 57.72613);0,455
0;c(15.77326, 56.96114);0,385
0;c(14.81324, 59.44342);0,391
0;c(14.64198, 57.57847);0,373
0;c(16.10092, 57.65311);0,402
0;c(14.46139, 57.80915);0,442
0;c(14.62046, 58.00529);0,345
0;c(16.5704, 62.05108);0,491
0;c(14.99567, 57.91885);0,375
0;c(16.17005, 57.36381);0,418
0;c(14.28022, 63.67758);0,706
0;c(14.78927, 63.13624);0,468
0;c(15.45562, 57.69966);0,447
0;c(14.79612, 58.90862);0,323
0;c(18.28439, 59.8242);0,299
0;c(14.49218, 57.08049);0,279
0;c(16.57312, 62.08162);0,491
