"occurrenceStatus";"geometry";"pred"
0;c(18.20753, 59.57994);0,316
0;c(18.20526, 59.77626);0,41
0;c(17.19655, 58.74579);0,098
0;c(18.6712, 59.86304);0,117
0;c(11.26652, 58.5676);0,372
0;c(14.8864, 58.13308);0,076
0;c(17.59757, 60.63488);1
0;c(14.25307, 59.84533);0,617
0;c(16.96527, 58.67563);0,075
0;c(15.00638, 58.23172);0,031
0;c(16.85495, 62.13964);0,588
0;c(18.8367, 59.95455);0,36
0;c(18.72915, 59.62343);1
0;c(14.68152, 58.10501);0,149
0;c(16.5704, 62.05108);0,856
0;c(12.60808, 59.32566);0,652
0;c(18.19677, 63.03641);0,332
0;c(14.8339, 59.24595);0,435
0;c(16.4592, 62.0911);0,824
0;c(13.97354, 61.16534);0,739
0;c(16.61449, 62.1852);0,372
0;c(17.80482, 62.5409);0,266
0;c(18.61413, 59.6604);0,013
0;c(17.41491, 59.50671);0,254
0;c(15.79594, 60.03199);0,756
0;c(17.32197, 58.88893);0,051
0;c(16.93412, 62.15936);0,741
0;c(14.8538, 57.87297);0,491
0;c(15.27731, 57.80671);0,226
0;c(15.72425, 60.14072);0,91
0;c(15.33718, 57.39328);0,319
0;c(14.47192, 63.22728);0,757
0;c(15.16094, 58.09065);0,423
0;c(17.38486, 59.98335);0,204
0;c(15.34162, 57.82629);0,327
0;c(15.04583, 58.15501);0,209
0;c(18.48464, 59.62964);0,036
0;c(16.2323, 62.22741);0,596
0;c(14.07656, 59.38097);0,433
0;c(16.27385, 58.59887);0,279
0;c(16.15761, 61.035);0,54
0;c(16.27847, 62.22798);0,834
0;c(18.5519, 59.73716);0,223
0;c(14.999, 62.92681);0,723
0;c(15.43107, 57.71392);0,369
0;c(16.17405, 61.12933);0,622
0;c(17.32753, 58.77842);0,074
0;c(15.05699, 57.87062);0,304
0;c(14.37048, 63.3562);0,713
0;c(16.39664, 58.58552);1
0;c(12.51653, 59.07699);0,429
0;c(16.56928, 59.91349);0,405
0;c(13.08263, 63.3179);0,898
0;c(15.42247, 62.11713);0,705
0;c(17.69281, 59.07833);1
0;c(16.84032, 59.0283);0,337
0;c(11.60915, 57.77274);0,787
0;c(12.46024, 59.07533);0,412
0;c(16.96208, 58.67557);0,075
0;c(11.18101, 58.74692);0,784
0;c(17.40955, 58.81828);0,025
0;c(18.23118, 60.29734);0,491
0;c(14.78637, 58.12384);0,113
0;c(15.14537, 62.7263);0,772
0;c(14.04175, 56.81083);0,202
0;c(16.59364, 62.0601);0,539
0;c(16.64673, 60.01445);0,38
0;c(14.37006, 59.7833);0,712
0;c(14.38019, 62.96706);0,606
0;c(17.38486, 59.98335);0,204
0;c(12.81766, 59.88454);0,631
0;c(14.93066, 57.78356);0,21
0;c(14.84912, 60.41115);0,854
0;c(16.17171, 57.3638);0,31
0;c(18.4709, 59.07512);1
0;c(14.39475, 63.26555);0,254
0;c(15.18345, 58.19501);0,146
0;c(17.2384, 58.73691);0,106
0;c(14.05546, 59.41481);0,433
0;c(16.14603, 62.34802);0,548
0;c(11.18, 58.74702);0,784
0;c(16.15, 57.35219);0,238
0;c(18.8342, 59.95376);0,36
0;c(18.95905, 59.81287);0,61
0;c(17.54854, 58.97132);0,016
0;c(14.37043, 59.78329);0,712
0;c(18.9623, 59.81519);0,61
0;c(11.257, 58.55258);0,372
0;c(18.74357, 59.97795);0,327
0;c(12.78143, 57.32709);0,393
0;c(16.25783, 58.94909);0,361
0;c(13.9275, 61.21663);0,822
0;c(18.73388, 59.62096);1
0;c(13.36322, 55.6982);0,539
0;c(17.35367, 58.89919);0,047
0;c(11.40359, 58.39525);1
0;c(12.484, 59.409);0,628
0;c(16.00971, 60.12413);0,67
0;c(16.16257, 57.34434);0,238
0;c(16.08544, 57.38198);0,046
0;c(14.62567, 63.36522);0,322
0;c(14.81809, 63.33021);0,522
0;c(14.64198, 57.57847);0,406
0;c(17.40886, 58.79476);0,025
0;c(12.44185, 59.09119);0,408
0;c(18.46027, 63.16201);0,638
0;c(18.28246, 59.82405);0,337
0;c(18.52773, 59.75051);0,024
0;c(18.60744, 59.89046);0,004
0;c(13.80341, 60.77287);0,785
0;c(16.17475, 57.33506);0,31
0;c(15.63999, 61.91869);0,533
0;c(12.47584, 59.44558);0,608
0;c(14.32265, 63.28976);0,357
0;c(14.73031, 58.13569);0,085
0;c(16.72359, 58.45085);0,347
0;c(14.9721, 57.91799);0,238
0;c(18.4002, 59.63512);0,107
0;c(15.36041, 57.91135);0,146
0;c(14.8538, 57.87297);0,491
0;c(15.81109, 58.33059);0,144
0;c(14.88873, 58.13327);0,076
0;c(18.44106, 60.28811);0,6
0;c(17.37844, 59.98731);0,204
0;c(14.37006, 59.7833);0,712
0;c(14.59951, 63.3694);0,255
0;c(15.00296, 62.92593);0,772
0;c(16.74066, 58.52809);0,092
0;c(17.65433, 59.57132);0,191
0;c(15.72567, 62.28486);0,82
0;c(17.24563, 58.7632);0,091
0;c(18.06887, 59.48577);0,201
0;c(16.42624, 62.20002);0,57
0;c(17.37844, 59.98731);0,204
0;c(15.45562, 61.70045);0,624
0;c(18.28354, 59.82354);0,337
0;c(16.64687, 58.44614);1
0;c(14.999, 62.92681);0,723
0;c(16.16167, 57.35665);0,238
0;c(16.51307, 62.17054);0,365
0;c(16.36361, 58.82973);0,235
0;c(16.01334, 61.56939);0,631
0;c(16.86276, 58.94791);0,3
0;c(18.62536, 59.9058);0,187
0;c(14.42465, 55.99423);1
0;c(14.9037, 63.11595);0,7
0;c(15.25301, 61.11692);0,753
0;c(18.28439, 59.8242);0,337
0;c(18.11172, 59.77544);0,514
0;c(15.18323, 60.33492);0,794
0;c(16.0125, 62.23863);0,404
0;c(11.257, 58.55258);0,372
0;c(12.81785, 59.88384);0,631
0;c(15.23586, 58.0816);0,348
0;c(15.19569, 57.90783);0,372
0;c(18.80601, 60.02851);0,424
0;c(18.75197, 59.85787);0,12
0;c(15.22686, 61.65791);0,552
0;c(16.9122, 59.00971);0,188
0;c(15.06572, 60.22345);0,717
0;c(15.39492, 57.74837);0,432
0;c(15.11107, 57.96633);0,422
0;c(16.61669, 62.17939);0,372
0;c(16.19117, 59.0016);0,416
0;c(14.71987, 58.1107);0,112
0;c(17.65058, 59.57015);0,191
0;c(16.85763, 62.14176);0,588
0;c(12.87723, 57.5573);0,18
0;c(18.74352, 59.97795);0,327
0;c(18.52446, 59.72785);0,122
0;c(15.54339, 57.86732);0,235
0;c(15.54635, 62.72317);0,612
0;c(12.61023, 59.32632);0,652
0;c(16.17171, 57.36291);0,31
0;c(16.25272, 62.22303);0,834
0;c(15.54323, 57.86441);0,235
0;c(11.13279, 58.88446);1
0;c(17.59757, 60.63488);1
0;c(16.83928, 59.14734);0,247
0;c(15.1631, 61.7419);0,671
0;c(16.34892, 61.07203);0,482
0;c(15.15869, 61.73216);0,671
0;c(18.36704, 59.70189);0,512
0;c(11.19123, 58.7493);0,784
0;c(13.60455, 61.55033);0,65
0;c(15.36062, 57.43928);0,256
0;c(12.484, 59.409);0,628
0;c(18.41144, 60.42475);0,255
0;c(14.07247, 59.38016);0,433
0;c(17.32197, 58.88893);0,051
0;c(15.53995, 57.87211);0,174
0;c(18.28111, 59.82373);0,337
0;c(12.87474, 57.55667);0,172
0;c(16.22961, 56.90655);0,144
0;c(17.40886, 58.79476);0,025
0;c(18.06887, 59.48577);0,201
0;c(18.40597, 59.70604);0,417
0;c(18.29103, 59.82586);0,337
0;c(15.69308, 61.50315);0,797
0;c(16.42638, 58.85413);0,259
0;c(15.55821, 57.8173);0,175
0;c(16.01053, 61.57341);0,631
0;c(16.36458, 62.20192);0,597
0;c(15.54041, 57.87362);0,174
0;c(18.42715, 59.07079);0,174
0;c(18.20601, 59.77832);0,41
0;c(18.3639, 59.91419);0,434
0;c(14.93014, 57.78286);0,21
0;c(18.01988, 60.17212);0,361
0;c(17.69059, 62.51763);0,651
0;c(18.27181, 59.11122);0,169
0;c(15.69, 57.8258);0,208
0;c(15.46662, 57.75933);0,385
0;c(18.28093, 59.80518);0,337
0;c(15.04268, 58.15358);0,209
0;c(16.3579, 61.06524);0,482
0;c(14.30563, 63.30245);0,686
0;c(13.93718, 61.15224);0,635
0;c(16.47026, 61.2344);0,66
0;c(16.08379, 57.38378);0,046
0;c(17.91213, 59.73876);0,295
0;c(17.13161, 59.59482);0,345
0;c(15.75501, 61.46836);0,808
0;c(15.75575, 61.46733);0,808
0;c(16.08384, 57.39097);0,046
0;c(16.32426, 58.82454);0,231
0;c(17.08209, 58.7573);0,068
0;c(18.126, 60.13234);0,33
0;c(16.77518, 58.53332);0,139
0;c(14.66169, 58.12228);0,11
0;c(14.52188, 63.17208);0,863
0;c(17.40955, 58.81828);0,025
0;c(18.96173, 59.81503);0,61
0;c(16.24097, 62.21908);0,596
0;c(18.96035, 59.81432);0,61
0;c(16.66593, 58.39093);0,385
0;c(16.59072, 58.53937);0,17
0;c(16.33713, 62.14084);0,68
0;c(17.9844, 60.26238);0,178
0;c(17.19655, 58.74579);0,098
0;c(16.17005, 57.36381);0,31
0;c(16.70223, 58.56922);0,141
0;c(18.63101, 59.70494);0,033
0;c(14.75693, 63.14175);0,492
0;c(14.7229, 56.47042);0,059
0;c(11.25475, 58.41698);1
0;c(15.81666, 57.8791);0,102
0;c(17.62399, 58.9951);0,014
0;c(17.26272, 58.75852);0,096
0;c(16.25783, 58.94909);0,361
0;c(17.59295, 59.21889);0,239
0;c(17.66114, 58.96819);0,043
0;c(14.90438, 58.17951);0,193
0;c(17.80482, 62.5409);0,266
0;c(15.55845, 58.08804);0,259
0;c(14.86626, 58.1752);0,172
0;c(15.81109, 58.33059);0,144
0;c(17.58016, 60.57924);0,617
0;c(15.5969, 62.59134);0,554
0;c(18.10517, 60.2362);0,242
0;c(14.71668, 63.17128);0,626
0;c(15.69, 57.8258);0,208
0;c(15.84756, 57.25837);0,218
0;c(17.64592, 58.97125);0,043
0;c(12.67153, 60.30677);0,971
0;c(16.19117, 59.0016);0,416
0;c(18.61667, 59.56128);0,051
0;c(18.79665, 59.93294);0,327
0;c(15.42837, 58.06107);0,115
0;c(17.52564, 59.01459);0,026
0;c(15.82036, 57.85185);0,125
0;c(14.90759, 58.29137);0,102
0;c(11.25643, 58.55245);0,372
0;c(16.46868, 59.34509);0,42
0;c(18.74357, 59.97795);0,327
0;c(17.608, 60.5637);0,341
0;c(17.08209, 58.7573);0,068
0;c(18.3161, 59.89005);0,432
0;c(16.56928, 59.91349);0,405
0;c(17.57199, 59.08398);0,09
0;c(18.13969, 59.957);0,393
0;c(15.48943, 57.98048);0,106
0;c(15.34963, 58.07836);0,284
0;c(17.6967, 59.08508);1
0;c(17.63716, 58.99329);0,043
0;c(16.46756, 59.34499);0,42
0;c(17.60419, 59.05305);0,062
0;c(14.8613, 59.93381);0,492
0;c(17.68194, 59.05013);1
0;c(18.75607, 59.27002);0,182
0;c(17.64487, 58.93237);0,195
0;c(17.38486, 59.98335);0,204
0;c(18.20526, 59.77626);0,41
0;c(17.59266, 59.22082);0,239
0;c(17.62661, 59.05638);0,012
0;c(16.13395, 59.07454);0,401
0;c(17.56868, 59.22363);0,153
0;c(18.95905, 59.81287);0,61
0;c(18.75731, 59.27223);0,182
0;c(18.31571, 59.88992);0,432
0;c(17.61789, 58.9887);0,014
0;c(18.126, 60.13234);0,33
0;c(18.74352, 59.97795);0,327
0;c(16.96229, 58.67556);0,075
0;c(16.25236, 59.05032);0,294
0;c(18.41144, 60.42475);0,255
0;c(15.12491, 57.67296);0,125
0;c(17.64272, 58.98178);0,043
0;c(16.66554, 59.34472);0,369
0;c(14.34104, 59.89773);0,709
0;c(15.60885, 62.61195);0,554
0;c(15.48151, 58.01577);0,132
0;c(17.37633, 59.9859);0,204
0;c(17.608, 60.5637);0,341
0;c(18.78745, 59.28471);0,182
0;c(14.70391, 63.18055);0,463
0;c(12.13521, 59.37395);0,668
0;c(17.37208, 58.99979);0,041
0;c(14.54523, 57.62827);0,349
0;c(16.81477, 59.34482);0,52
0;c(17.2384, 58.73691);0,106
0;c(15.45311, 58.08596);0,141
0;c(17.65831, 58.94157);0,195
0;c(17.639, 58.98197);0,043
0;c(15.69, 57.30232);0,215
0;c(16.16945, 59.21346);0,258
0;c(17.40886, 58.79476);0,025
0;c(17.64153, 59.09997);1
0;c(17.59709, 60.6361);1
0;c(17.60983, 59.21817);0,239
0;c(17.41491, 59.50671);0,254
0;c(15.61059, 62.61106);0,554
0;c(17.37324, 59.0249);0,016
0;c(11.58647, 57.86457);1
0;c(15.40073, 58.0921);0,133
0;c(17.68118, 58.9154);1
0;c(17.67157, 58.9942);0,042
0;c(16.15443, 59.20525);0,213
0;c(17.5875, 58.96178);0,014
0;c(16.73597, 59.3174);0,255
0;c(14.45191, 57.78332);0,474
0;c(15.01335, 58.18064);0,121
0;c(15.74704, 57.93448);0,398
0;c(16.73724, 59.33166);0,255
0;c(15.69414, 57.82261);0,208
0;c(16.27385, 58.59887);0,279
0;c(15.32999, 57.62159);0,141
0;c(17.65493, 58.92003);0,195
0;c(12.00252, 59.18134);0,437
0;c(17.65808, 58.93633);0,195
0;c(18.07394, 59.68792);0,158
0;c(12.00588, 59.18462);0,437
0;c(17.65454, 58.94636);0,195
0;c(17.66923, 58.99136);0,042
0;c(17.52903, 59.03837);0,026
0;c(17.59709, 60.6361);1
0;c(17.66259, 58.92522);0,195
0;c(15.77689, 57.91596);0,151
0;c(15.74985, 57.22244);0,083
0;c(14.81809, 63.33021);0,522
0;c(12.46024, 59.07533);0,412
0;c(15.10763, 62.78838);0,686
0;c(17.64702, 58.9514);0,195
0;c(15.26202, 58.13551);0,162
0;c(12.32661, 58.84839);0,34
0;c(15.83148, 57.85976);0,125
0;c(17.19655, 58.74579);0,098
0;c(16.46982, 59.34484);0,42
0;c(15.12832, 57.67437);0,127
0;c(17.58016, 60.57924);0,617
0;c(11.10064, 58.9633);1
0;c(17.31537, 60.39725);0,685
0;c(16.7177, 59.35891);0,272
0;c(16.46253, 58.98111);0,216
0;c(16.22961, 56.90655);0,144
0;c(17.32197, 58.88893);0,051
0;c(18.93172, 59.87948);0,597
0;c(12.75028, 60.10997);0,726
0;c(18.9623, 59.81519);0,61
0;c(11.16746, 58.80542);0,847
0;c(15.2813, 58.22146);0,171
0;c(12.64984, 60.22106);0,609
0;c(15.48943, 57.98048);0,106
0;c(16.69373, 59.32828);0,306
0;c(16.52183, 56.74218);0,487
0;c(18.96035, 59.81432);0,61
0;c(17.61403, 58.9664);0,014
0;c(15.82051, 57.88679);0,102
0;c(17.37844, 59.98731);0,204
0;c(17.61326, 59.61658);0,208
0;c(14.45202, 57.78408);0,474
0;c(16.84541, 59.1536);0,247
0;c(15.74704, 57.93448);0,398
0;c(18.79668, 59.93304);0,327
0;c(16.16932, 59.21335);0,258
0;c(17.47712, 59.10788);0,081
0;c(12.32074, 59.59471);0,702
0;c(17.69085, 58.99345);0,042
0;c(17.3073, 60.03737);0,211
0;c(18.13969, 59.957);0,393
0;c(17.9844, 60.26238);0,178
0;c(15.49194, 57.97655);0,106
0;c(17.58838, 59.04626);0,062
0;c(16.46868, 59.34509);0,42
0;c(18.77677, 59.28316);0,182
0;c(17.608, 60.5637);0,341
0;c(17.64919, 58.94019);0,195
0;c(13.42766, 58.5731);0,154
0;c(17.40477, 59.04253);0,063
0;c(17.62715, 59.04574);0,012
0;c(17.70496, 58.99933);0,042
0;c(17.33186, 59.04643);0,047
0;c(17.57713, 58.97191);0,016
0;c(16.7773, 59.3224);0,305
0;c(16.84032, 59.0283);0,337
0;c(15.54243, 58.07685);0,106
0;c(16.12493, 57.84364);0,167
0;c(16.95991, 58.6773);0,075
0;c(15.54243, 58.07685);0,106
0;c(15.54359, 57.96348);0,33
0;c(17.64335, 58.98588);0,043
0;c(17.38486, 59.98335);0,204
0;c(18.64228, 59.52332);0,098
0;c(17.59634, 59.22063);0,239
0;c(12.26363, 59.57293);0,749
0;c(17.60835, 59.05287);0,062
0;c(15.81644, 57.88057);0,102
0;c(17.63754, 58.96567);0,043
0;c(13.21027, 63.40709);0,923
0;c(16.32389, 59.13866);0,109
0;c(12.65167, 60.21522);0,609
0;c(14.7218, 63.16974);0,626
0;c(12.51653, 59.07699);0,429
0;c(16.52084, 56.74264);0,487
0;c(17.608, 60.5637);0,341
0;c(15.8067, 57.87731);0,102
0;c(17.23202, 58.75124);0,091
0;c(15.27513, 58.18566);0,261
0;c(15.29093, 58.15659);0,162
0;c(14.70469, 58.11796);0,149
0;c(15.8193, 57.85739);0,125
0;c(18.96173, 59.81503);0,61
0;c(17.35832, 59.0221);0,008
0;c(16.47912, 58.7514);0,313
0;c(11.99827, 59.19457);0,483
0;c(12.36047, 59.53557);0,647
0;c(18.23118, 60.29734);0,491
0;c(17.9844, 60.26238);0,178
0;c(12.58027, 58.91213);0,316
0;c(18.27181, 59.11122);0,169
0;c(14.75693, 63.14175);0,492
0;c(11.76217, 58.05007);1
0;c(17.50774, 59.12454);0,062
0;c(15.47558, 58.28641);0,201
0;c(16.07835, 59.09148);0,21
0;c(18.126, 60.13234);0,33
0;c(15.81663, 57.87907);0,102
0;c(17.6213, 59.09786);0,076
0;c(16.32426, 58.82454);0,231
0;c(18.93172, 59.87948);0,597
0;c(17.6457, 58.96476);0,043
0;c(13.2137, 63.40837);0,923
0;c(18.13969, 59.957);0,393
0;c(15.50178, 57.93655);0,226
0;c(17.87539, 59.46721);0,528
0;c(15.06531, 58.13197);0,209
0;c(12.61023, 59.32632);0,652
0;c(15.36062, 57.43928);0,256
0;c(15.75539, 57.93421);0,164
0;c(16.26743, 59.09338);0,442
0;c(18.46027, 63.16201);0,638
0;c(15.01777, 57.72694);0,114
0;c(12.77991, 57.3281);0,393
0;c(17.41486, 59.50683);0,254
0;c(17.30735, 60.03729);0,211
0;c(14.52188, 63.17208);0,863
0;c(17.55959, 59.08108);0,08
0;c(14.74836, 58.21222);0,113
0;c(13.39196, 55.65154);0,518
0;c(18.69585, 60.12169);0,301
0;c(17.69281, 59.07833);1
0;c(17.61376, 59.08474);0,076
0;c(18.20753, 59.57994);0,316
0;c(15.81774, 57.87965);0,102
0;c(15.75539, 57.93421);0,164
0;c(16.51535, 59.05697);0,27
0;c(16.83928, 59.14734);0,247
0;c(15.80545, 57.8791);0,102
0;c(17.65112, 59.03101);1
0;c(15.28483, 58.15898);0,162
0;c(17.54802, 58.97133);0,016
0;c(15.06703, 58.56598);0,351
0;c(17.40955, 58.81828);0,025
0;c(17.65308, 58.97782);0,043
0;c(17.57831, 59.22761);0,153
0;c(17.73958, 59.84092);0,131
0;c(17.5852, 59.22076);0,239
0;c(16.9122, 59.00971);0,188
0;c(18.06316, 59.69497);0,158
0;c(14.53607, 57.66501);0,382
0;c(18.2598, 62.84256);1
0;c(14.48881, 63.33795);0,163
0;c(17.38033, 59.98896);0,204
0;c(14.53192, 57.66486);0,382
0;c(17.62759, 58.96174);0,043
0;c(17.61463, 58.94975);0,175
0;c(17.21369, 58.91723);0,086
0;c(17.6674, 59.13659);0,124
0;c(17.54854, 58.97132);0,016
0;c(11.75089, 57.64747);0,45
0;c(17.68188, 59.10396);1
0;c(17.67761, 58.92554);0,172
0;c(17.65689, 58.92849);0,195
0;c(17.24563, 58.7632);0,091
0;c(18.61667, 59.56128);0,051
0;c(14.7467, 58.20862);0,113
0;c(17.87346, 59.18165);0,054
0;c(17.61427, 59.08177);0,062
0;c(14.36396, 59.75073);0,712
0;c(11.90721, 59.08507);0,253
0;c(17.59757, 60.63488);1
0;c(15.80555, 57.88016);0,102
0;c(18.39933, 59.63508);0,107
0;c(17.63728, 58.92604);0,195
0;c(15.4162, 58.07648);0,157
0;c(15.49457, 57.92649);0,143
0;c(17.36275, 59.02092);0,016
0;c(15.15924, 62.73042);0,772
0;c(14.92519, 57.83602);0,164
0;c(18.23118, 60.29734);0,491
0;c(16.92342, 59.11563);0,494
0;c(14.87095, 59.93621);0,492
0;c(18.76414, 60.05461);0,321
0;c(15.49457, 57.92649);0,143
0;c(17.50269, 59.1265);0,076
0;c(18.48464, 59.62964);0,036
0;c(17.59757, 60.63488);1
0;c(14.59951, 63.3694);0,255
0;c(17.16576, 62.49192);0,674
0;c(15.2813, 58.22146);0,171
0;c(15.40466, 58.06756);0,157
0;c(18.4002, 59.63512);0,107
0;c(17.6142, 59.04121);0,041
0;c(17.64854, 58.92165);0,195
0;c(16.96538, 58.67563);0,075
0;c(13.95704, 63.36382);0,663
0;c(16.1591, 59.1778);0,213
0;c(16.71256, 59.34512);0,272
0;c(15.30665, 58.38909);0,09
0;c(14.77547, 63.41658);0,883
0;c(16.07523, 60.47412);0,655
0;c(18.76414, 60.05461);0,321
0;c(16.10678, 59.1294);0,291
0;c(16.78622, 59.32232);0,305
0;c(18.39933, 59.63508);0,107
0;c(13.99928, 63.38438);0,626
0;c(14.88588, 57.86856);0,225
0;c(14.3174, 63.32192);0,006
0;c(16.83928, 59.14734);0,247
0;c(15.77032, 58.35733);0,119
0;c(16.30878, 62.29174);0,601
0;c(17.08209, 58.7573);0,068
0;c(14.07282, 58.10526);0,125
0;c(13.33066, 60.97996);0,679
0;c(16.1454, 59.04966);0,401
0;c(17.49431, 62.62783);0,588
0;c(15.36563, 58.28436);0,287
0;c(16.17215, 59.21386);0,258
0;c(16.14821, 59.20307);0,213
0;c(17.32197, 58.88893);0,051
0;c(15.69, 57.30232);0,215
0;c(16.15485, 59.03142);0,26
0;c(14.45202, 57.78408);0,474
0;c(13.33482, 60.99006);0,737
0;c(17.84366, 60.54732);0,42
0;c(15.69414, 57.82261);0,208
0;c(16.21701, 58.87651);0,363
0;c(14.60655, 63.25704);0,339
0;c(15.84756, 57.25837);0,218
0;c(14.07282, 58.10526);0,125
0;c(15.2813, 58.22146);0,171
0;c(16.36628, 59.27067);0,234
0;c(14.45099, 57.78424);0,474
0;c(14.88809, 59.27945);0,393
0;c(14.45191, 57.78332);0,474
0;c(15.34162, 57.82629);0,327
0;c(17.71131, 59.50261);0,337
0;c(14.9721, 57.91799);0,238
0;c(18.26244, 59.78131);0,169
0;c(18.75506, 59.9925);0,335
0;c(14.73792, 57.88794);0,13
0;c(16.7773, 59.3224);0,305
0;c(14.45094, 57.7839);0,474
0;c(15.76807, 57.21527);0,033
0;c(16.33497, 58.82652);0,235
0;c(18.24441, 59.81821);0,4
0;c(17.305, 58.83111);0,304
0;c(14.01002, 63.38388);0,702
0;c(16.14913, 59.04973);0,401
0;c(12.77991, 57.3281);0,393
0;c(15.12832, 57.67437);0,127
0;c(15.33663, 57.39277);0,319
0;c(16.27385, 58.59887);0,279
0;c(16.81477, 59.34482);0,52
0;c(14.84933, 60.4111);0,854
0;c(11.90589, 57.44339);1
0;c(15.02962, 57.5127);0,256
0;c(18.20526, 59.77626);0,41
0;c(15.42727, 58.20248);0,281
0;c(13.33262, 60.98002);0,679
0;c(14.78097, 63.41603);0,883
0;c(16.17164, 59.17639);0,249
0;c(16.25239, 59.31458);0,342
0;c(16.80163, 59.25039);0,138
0;c(18.10492, 60.27157);0,233
0;c(14.45259, 57.78358);0,474
0;c(14.60382, 63.36904);0,255
0;c(18.43256, 62.89171);0,279
0;c(14.90007, 57.86277);0,225
0;c(16.15443, 59.20525);0,213
0;c(16.47912, 58.7514);0,313
0;c(18.40058, 59.63546);0,107
0;c(13.02176, 56.06577);0,289
0;c(15.64683, 57.31305);0,116
0;c(16.26207, 58.87547);0,223
0;c(14.69576, 60.04257);0,636
0;c(17.6967, 59.08508);1
0;c(16.3383, 57.73584);0,255
0;c(14.88358, 58.14275);0,076
0;c(15.69, 57.8258);0,208
0;c(16.42202, 58.85552);0,259
0;c(15.26922, 58.31654);0,103
0;c(15.38855, 58.18507);0,263
0;c(15.2813, 58.22146);0,171
0;c(15.60885, 62.61195);0,554
0;c(13.62909, 58.19278);0,281
0;c(14.727, 58.16365);0,085
0;c(15.12491, 57.67296);0,125
0;c(18.23118, 60.29734);0,491
0;c(11.16746, 58.80542);0,847
0;c(18.43427, 62.89232);0,279
0;c(16.94224, 59.11882);0,494
0;c(14.50847, 58.61614);0,12
0;c(14.77856, 63.41632);0,883
0;c(16.74377, 59.31865);0,255
0;c(18.64228, 59.52332);0,098
0;c(13.34716, 60.96577);0,737
0;c(11.4846, 58.26265);1
0;c(18.24766, 59.79869);0,4
0;c(16.84541, 59.1536);0,247
0;c(16.17388, 59.06068);0,229
0;c(14.45099, 57.78424);0,474
0;c(15.42727, 58.20248);0,281
0;c(16.51363, 59.1642);0,22
0;c(16.97293, 59.27251);0,338
0;c(17.24563, 58.7632);0,091
0;c(16.66554, 59.34472);0,369
0;c(17.12758, 58.95759);0,061
0;c(18.48464, 59.62964);0,036
0;c(14.04111, 63.3731);0,695
0;c(13.59291, 58.04787);0,141
0;c(14.71987, 58.1107);0,112
0;c(16.84032, 59.0283);0,337
0;c(16.10292, 59.33021);0,388
0;c(17.37636, 59.98551);0,204
0;c(15.12491, 57.67296);0,125
0;c(17.3073, 60.03737);0,211
0;c(18.12736, 60.1336);0,33
0;c(14.85553, 57.86906);0,491
0;c(11.53563, 57.97332);1
0;c(16.07486, 59.80197);0,599
0;c(18.126, 60.13234);0,33
0;c(16.25783, 58.94909);0,361
0;c(18.44676, 62.87832);0,641
0;c(17.87539, 59.46721);0,528
0;c(18.86379, 59.90191);0,389
0;c(16.98994, 58.74251);0,307
0;c(17.38486, 59.98335);0,204
0;c(17.2432, 60.11416);0,218
0;c(14.88358, 58.14275);0,076
0;c(17.26217, 62.2464);0,607
0;c(15.53552, 56.65014);0,324
0;c(18.79665, 59.93294);0,327
0;c(14.89745, 63.07449);0,703
0;c(18.44951, 60.12298);0,506
0;c(18.74254, 59.98028);0,327
0;c(16.13395, 59.07454);0,401
0;c(14.45202, 57.78408);0,474
0;c(18.2055, 59.77738);0,41
0;c(18.87233, 59.95442);0,36
0;c(15.81109, 58.33059);0,144
0;c(18.49103, 59.63067);0,036
0;c(16.26844, 59.09359);0,442
0;c(17.87346, 59.18165);0,054
0;c(14.45259, 57.78358);0,474
0;c(16.90556, 59.18757);0,189
0;c(15.39651, 58.21975);0,47
0;c(14.45202, 57.78408);0,474
0;c(18.01312, 59.65167);0,138
0;c(18.74258, 59.98031);0,327
0;c(16.51535, 59.05697);0,27
0;c(18.40367, 60.20198);0,219
0;c(18.42636, 60.20147);0,619
0;c(17.64788, 59.57119);0,191
0;c(15.01777, 57.72694);0,114
0;c(16.36259, 58.83016);0,235
0;c(17.00829, 59.33034);0,187
0;c(18.75506, 59.9925);0,335
0;c(16.06211, 59.1833);0,198
0;c(18.23118, 60.29734);0,491
0;c(16.73597, 59.3174);0,255
0;c(13.34775, 60.96383);0,737
0;c(16.33661, 57.73496);0,255
0;c(12.33647, 58.94659);0,211
0;c(16.96527, 58.67563);0,075
0;c(18.13969, 59.957);0,393
0;c(11.54274, 58.05906);0,315
0;c(15.15791, 61.13184);0,679
0;c(18.40367, 60.20198);0,219
0;c(18.19333, 59.95984);0,349
0;c(16.72359, 58.45085);0,347
0;c(14.45259, 57.78358);0,474
0;c(17.26173, 58.7587);0,096
0;c(16.86725, 59.33157);0,404
0;c(18.25184, 60.22735);0,47
0;c(14.93066, 57.78356);0,21
0;c(16.07835, 59.09148);0,21
0;c(17.21369, 58.91723);0,086
0;c(13.59239, 58.0466);0,141
0;c(18.78633, 59.92835);0,285
0;c(15.05243, 63.41785);0,543
0;c(14.88609, 57.78696);0,248
0;c(18.8342, 59.95376);0,36
0;c(17.19655, 58.74579);0,098
0;c(17.24327, 60.11414);0,218
0;c(16.25236, 59.05032);0,294
0;c(17.37844, 59.98731);0,204
0;c(16.37127, 59.26162);0,234
0;c(14.84129, 59.95777);0,182
0;c(14.10594, 58.41807);0,2
